run_id,horizon_days,long_short_quantile,weight_max,gross_exposure_target,turnover_cap,status,error,annualized_return,annualized_volatility,sharpe_ratio,weekly_sharpe_ratio,max_drawdown,average_turnover,total_cost_bps_paid,average_gross_exposure,average_net_exposure,ex_ante_factor_exposure_l1,ex_post_factor_beta_l1,ex_post_factor_r2
111,10,0.35,0.08,0.8,0.15,ok,,0.002363566478341017,0.02531481459992292,0.0933669282471543,0.09513976096804308,-0.04913187892925763,0.14999999999999994,231.00000000000006,0.35695874847768144,0.00456146160057544,0.04367451903626789,0.04480666331084136,0.05948342083633884
66,10,0.25,0.12,1.0,0.1,ok,,0.0025789129245010756,0.029156002323585048,0.08845221288842216,0.0908048917387872,-0.050369743380355825,0.10000000000000002,154.00000000000003,0.3655116514410682,0.005981810036731183,0.06056495209650007,0.0656684336518484,0.0964060520758181
125,10,0.35,0.1,1.0,0.05,ok,,0.0019663084291430266,0.023278398690686732,0.08446923069195955,0.0851923354385785,-0.046392424055743064,0.05000000000000001,77.00000000000001,0.29158087090534185,0.006211404723753995,0.06275939359185367,0.07396850920928903,0.13745380145412833
30,10,0.2,0.12,1.0,0.1,ok,,0.0025941552515145183,0.03165589027367682,0.08194857984050018,0.08484586937324125,-0.051767504302498546,0.1,154.00000000000003,0.3754982834193758,0.008230674615226015,0.06681286187534477,0.06682290812798423,0.10322771764674232
124,10,0.35,0.1,0.8,0.2,ok,,0.002246321735764223,0.026751598776605132,0.0839696256856499,0.08403483235881914,-0.056345685873957496,0.20000000000000004,308.00000000000006,0.4016333092450744,-0.002681495987781703,0.031001486288723817,0.03700011264495379,0.030695892708188843
103,10,0.3,0.12,1.0,0.15,ok,,0.002419702070105334,0.030339337453320007,0.07975461144556234,0.08150480918362929,-0.057572003369452895,0.14999999999999994,231.00000000000003,0.41844566535935507,0.005682824403177222,0.05383138927014805,0.056677021683598894,0.0661023041348433
144,10,0.35,0.12,1.2,0.2,ok,,0.002778598177969327,0.036867835860667136,0.07536645732259283,0.07690481412681412,-0.07007549160874971,0.2,308.00000000000006,0.51440105185808,0.006815061518450705,0.06621521973668855,0.06875281168083336,0.06425524690615103
137,10,0.35,0.12,1.0,0.05,ok,,0.0017442377745728876,0.023172855730249024,0.07527073032677718,0.07558205375411037,-0.04890719605465621,0.05000000000000001,77.00000000000001,0.2957175048720903,0.006198408685277929,0.0609675804927117,0.07202309640203888,0.1271144319063483
135,10,0.35,0.12,0.8,0.15,ok,,0.0017448333946314953,0.02448721058030849,0.07125488584782341,0.07122588316942631,-0.04997737219948761,0.14999999999999994,231.00000000000003,0.3663771036675854,-0.0028774267225773285,0.03144470091181535,0.03601916191079992,0.032322541409230854
127,10,0.35,0.1,1.0,0.15,ok,,0.0020720476988540515,0.029943347612375895,0.06919893278724963,0.07065216992702122,-0.05776536058379389,0.14999999999999994,231.00000000000003,0.41387094606885366,0.005685022580165758,0.05574566318029893,0.0587199741462828,0.06894842153497571
