run_id,score,threshold,bad_state_multiplier,lookback_rebalances,min_history_rebalances,annualized_return,sharpe_ratio,max_drawdown,signal_gate_active_rate
2,3.020155180564574,0.0,0.2,12,8,0.35693562665818757,1.1967500910188202,-0.36436335733049074,0.14383561643835616
85,3.0108551683615774,0.02,0.3,12,6,0.3038518137695465,1.197234860552625,-0.3309549801847388,0.3082191780821918
86,3.0108551683615774,0.02,0.3,12,8,0.3038518137695465,1.197234860552625,-0.3309549801847388,0.3082191780821918
21,2.9943688097680727,0.005,0.2,12,6,0.33023806647744736,1.1850849197529683,-0.34166252729690016,0.18493150684931506
22,2.9943688097680727,0.005,0.2,12,8,0.33023806647744736,1.1850849197529683,-0.34166252729690016,0.18493150684931506
61,2.987331740293275,0.015,0.2,12,6,0.307457328605679,1.1821607631422553,-0.31490593523179744,0.273972602739726
62,2.987331740293275,0.015,0.2,12,8,0.307457328605679,1.1821607631422553,-0.31490593523179744,0.273972602739726
71,2.925507020272227,0.015,0.35,20,6,0.3391919536649439,1.1736888230061622,-0.36417523559270404,0.18493150684931506
72,2.925507020272227,0.015,0.35,20,8,0.3391919536649439,1.1736888230061622,-0.36417523559270404,0.18493150684931506
81,2.8771348554753464,0.02,0.2,12,6,0.282180877055765,1.14460285671026,-0.33131069466030694,0.3082191780821918
82,2.8771348554753464,0.02,0.2,12,8,0.282180877055765,1.14460285671026,-0.33131069466030694,0.3082191780821918
91,2.8628999739816123,0.02,0.35,20,6,0.31989875352670616,1.1503637014371222,-0.3641752352765174,0.2191780821917808
92,2.8628999739816123,0.02,0.35,20,8,0.31989875352670616,1.1503637014371222,-0.3641752352765174,0.2191780821917808
67,2.8575643423706207,0.015,0.3,20,6,0.3289268909898364,1.1469762696427452,-0.3641092136840466,0.18493150684931506
68,2.8575643423706207,0.015,0.3,20,8,0.3289268909898364,1.1469762696427452,-0.3641092136840466,0.18493150684931506
87,2.766975180642258,0.02,0.3,20,6,0.3059505274443963,1.1124275099955976,-0.36410938719359,0.2191780821917808
88,2.766975180642258,0.02,0.3,20,8,0.3059505274443963,1.1124275099955976,-0.36410938719359,0.2191780821917808
63,2.7181585255114458,0.015,0.2,20,6,0.308867246768731,1.0915706291119593,-0.3639780917117257,0.18493150684931506
64,2.7181585255114458,0.015,0.2,20,8,0.308867246768731,1.0915706291119593,-0.3639780917117257,0.18493150684931506
83,2.565667413150341,0.02,0.2,20,6,0.27860238834861417,1.0316784444812654,-0.36397809417729665,0.2191780821917808
84,2.565667413150341,0.02,0.2,20,8,0.27860238834861417,1.0316784444812654,-0.36397809417729665,0.2191780821917808
