run_id,horizon_days,long_short_quantile,weight_max,gross_exposure_target,turnover_cap,status,error,annualized_return,annualized_volatility,sharpe_ratio,weekly_sharpe_ratio,max_drawdown,average_turnover,total_cost_bps_paid,average_gross_exposure,average_net_exposure,ex_ante_factor_exposure_l1,ex_post_factor_beta_l1,ex_post_factor_r2
51,7,0.25,0.15,0.8,0.2,ok,,0.01236910436663563,0.028496716703027395,0.43405366644647797,0.44100082421876236,-0.03908218917659145,0.19999999999999998,443.8000000000001,0.42513717210285173,0.00498880296140642,0.048343493074150465,0.04782589800120199,0.058978264858731366
33,7,0.2,0.15,0.8,0.2,ok,,0.012280659411814776,0.03096670342780357,0.3965762594150897,0.4110315980439453,-0.03899282985715513,0.19999999999999998,443.8000000000001,0.4321243425293818,0.004919496723758059,0.05417823308703547,0.05263218674958818,0.07922018245359352
13,7,0.15,0.15,0.8,0.1,ok,,0.010934026559983101,0.03238718262061998,0.3376035108722833,0.3591750858260068,-0.05042316652700207,0.09999999999999999,221.90000000000006,0.3563815280233818,0.005611310296804035,0.06256290219834126,0.047121329758035436,0.09805725276649313
14,7,0.15,0.15,0.8,0.15,ok,,0.008217301536971755,0.0356295965783032,0.23063133816046955,0.2484033955923483,-0.06240464923743472,0.15,332.85,0.40245667401909674,0.005434143398546617,0.061811855889927075,0.045197153932144796,0.0833583333703326
15,7,0.15,0.15,0.8,0.2,ok,,0.0051935894823067486,0.03850099396637748,0.13489494548744005,0.14578177690689031,-0.07870805070340159,0.19999999999999998,443.80000000000007,0.44049738407839917,0.005335829189058506,0.06174373543035966,0.04538095966306611,0.07328549263837902
1,7,0.15,0.1,0.8,0.1,infeasible,Infeasible market-neutral side budgets for weight cap.,,,,,,,,,,0.0,0.0,
2,7,0.15,0.1,0.8,0.15,infeasible,Infeasible market-neutral side budgets for weight cap.,,,,,,,,,,0.0,0.0,
3,7,0.15,0.1,0.8,0.2,infeasible,Infeasible market-neutral side budgets for weight cap.,,,,,,,,,,0.0,0.0,
4,7,0.15,0.1,1.0,0.1,infeasible,Infeasible market-neutral side budgets for weight cap.,,,,,,,,,,0.0,0.0,
5,7,0.15,0.1,1.0,0.15,infeasible,Infeasible market-neutral side budgets for weight cap.,,,,,,,,,,0.0,0.0,
6,7,0.15,0.1,1.0,0.2,infeasible,Infeasible market-neutral side budgets for weight cap.,,,,,,,,,,0.0,0.0,
7,7,0.15,0.12,0.8,0.1,infeasible,Infeasible market-neutral side budgets for weight cap.,,,,,,,,,,0.0,0.0,
8,7,0.15,0.12,0.8,0.15,infeasible,Infeasible market-neutral side budgets for weight cap.,,,,,,,,,,0.0,0.0,
9,7,0.15,0.12,0.8,0.2,infeasible,Infeasible market-neutral side budgets for weight cap.,,,,,,,,,,0.0,0.0,
10,7,0.15,0.12,1.0,0.1,infeasible,Infeasible market-neutral side budgets for weight cap.,,,,,,,,,,0.0,0.0,
11,7,0.15,0.12,1.0,0.15,infeasible,Infeasible market-neutral side budgets for weight cap.,,,,,,,,,,0.0,0.0,
12,7,0.15,0.12,1.0,0.2,infeasible,Infeasible market-neutral side budgets for weight cap.,,,,,,,,,,0.0,0.0,
16,7,0.15,0.15,1.0,0.1,infeasible,Infeasible market-neutral side budgets for weight cap.,,,,,,,,,,0.0,0.0,
17,7,0.15,0.15,1.0,0.15,infeasible,Infeasible market-neutral side budgets for weight cap.,,,,,,,,,,0.0,0.0,
18,7,0.15,0.15,1.0,0.2,infeasible,Infeasible market-neutral side budgets for weight cap.,,,,,,,,,,0.0,0.0,
